folder,file,status,problem_type,total_blocked_pct,obstacle_pct,damage_pct
lat phrao(ratchada-chok chai 4) (fixed),13.797784_100.588274_0aiQW1ALEI7bdBBQSTap9w_210_2024-06.jpg,SAFE,None,1.78,1.78,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797826_100.588542_O16JOd3OC2rs10afCSoC8g_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797869_100.588187_-lQFEsWRNmP5d4gzlSlWTg_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797874_100.588459_GjM8plJwJEZvn03H6Y_OUA_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797892_100.588138_FuFBp-1ckDlUfUWBOsb5uQ_210_2024-11.jpg,SAFE,None,1.54,1.54,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797916_100.588244_5en1CxVnlOHkm9lGRvXMVg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797924_100.588371_YDuEf1as-yjI9D7vWVWZOQ_30_2024-11.jpg,SAFE,None,18.0,0.27,17.73
lat phrao(ratchada-chok chai 4) (fixed),13.797941_100.588050_ZBRnLmyz0jYZCH_IzyfbCg_210_2024-11.jpg,SAFE,None,9.32,9.32,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797984_100.588146_FIZcpzTP_E9O3Wq3yI6Y0g_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.797991_100.587965_sAhuz0boxE3EPi7X3ksZdA_210_2024-11.jpg,SAFE,None,12.61,12.61,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798028_100.588069_SVylXQONSyfo15TVYSI8qA_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798038_100.587881_gRZO0HXUeh1-pnvzY7GtkQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798072_100.587991_HrpwpBmQCcN0ZMASZToX9g_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798084_100.587801_Nz1w82-ZbLW3b_wkTwDzqQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798130_100.587719_RVbPGHn17EpO8hrSjQe9Pw_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798138_100.587873_6nR9Gsl4RAY6MCwPoT1u-w_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798140_100.587979_Jaw4U5qEhnzpj_ee8UmN4w_30_2024-11.jpg,SAFE,None,0.71,0.71,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798177_100.587636_ZiLJxySKFxF_tIrTDR_uYA_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798183_100.587793_JSQgbi3hoQ2mBpMB0ZHcUw_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798224_100.587552_sdG_RF9p7B3gYm8xIjGAtA_210_2024-11.jpg,SAFE,None,0.53,0.53,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798228_100.587714_iaVX9nwjY2_J-w9GFE6nHg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798270_100.587469_2YhlPVDfhhHQUeEwUEVOOg_210_2024-11.jpg,SAFE,None,0.89,0.89,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798272_100.587634_G1exq-xzirVaGA2X1JkFOQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798316_100.587389_CCshNb6DtRpLEH3isydo9A_211_2024-11.jpg,SAFE,None,0.36,0.36,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798316_100.587554_hUORwd53qYfvsXfM6yED6A_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798361_100.587472_51DPNJq08llIqFPekKQE7w_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798362_100.587306_IOgoeUKfq4x7zJuOkOkiOA_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798407_100.587223_ZsdZAEt928MUAe1toU7OfA_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798409_100.587386_YyB8C7deGhVF66cMPIcO7A_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798452_100.587138_S2HFD5MinGL7KjBG07DC-g_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798455_100.587302_NrVbt7ZyPgoo2g85ViX8_g_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798493_100.587055_nNfaO-AoYBBz6x2fATQF4g_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798501_100.587221_peBl4YMyZ_yQT7qdfjc6-w_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798534_100.586972_aoDdm-qJOxJY8KNBIw8gEA_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798545_100.587142_YjWco_46RdR_TL_l3t5kMQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798576_100.586890_Fm6E4-0RoAVtI9A15Or3wA_211_2024-11.jpg,WARNING,OBSTACLE,30.55,30.55,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798590_100.587063_Emtmu9Fj4gstmMxx6kAZ1w_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798618_100.586807_Eb8K38_mZyP_6BGLS057AA_210_2024-11.jpg,SAFE,None,7.27,7.27,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798637_100.586981_2qDz-S43z78HlacfAOSQkg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798661_100.586724_naQxjWUqTk4df0I1OxZBgw_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798683_100.586898_DEjTkGUt1hckqm9N-fh93Q_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798705_100.586641_ByKXwX7Lu4heT0qp0__lLA_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798729_100.586817_mhjPqhCgWW7kB58jmzlDOA_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798749_100.586559_Jt4Yc4CzrxYQEMkORTG-tA_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798774_100.586737_lVZ7yCmUq_XlqpY6guoK9w_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798794_100.586477_qiS4uvaAPRrvfBijEZppbQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798820_100.586656_VSzrjIrxMBO7RjZII3jQnw_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798839_100.586396_mSYBqN_u8_Hwki7p6PgAPA_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798866_100.586574_ue30sJ0gOG7LuSesNaqj9w_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798885_100.586314_jtqiW8uIVNhlClE8OlwqvQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798912_100.586492_CivSf-ylzGzLoVw-u_7sGw_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798931_100.586232_yr3e8GnylvE697BgJpcpdg_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798960_100.586406_295TujKS5FnLp094OUS2qQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.798977_100.586151_xeIlRPxbyAckFT_W5MPd1Q_210_2024-11.jpg,SAFE,None,0.79,0.79,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799007_100.586322_8tLEfhoSdzKZftdBsWuuPA_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799023_100.586069_QkC0Nin1oKzOlUZ41Q-wkw_210_2024-11.jpg,SAFE,None,1.08,1.08,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799051_100.586243_Vw636SGEC76JW7nng1z_sQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799069_100.585988_R2yvKpsCwyQyUMBIDXCDTA_210_2024-11.jpg,SAFE,None,1.27,1.27,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799096_100.586166_L47jy68TXkQ0nUQRJ4TLUw_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799114_100.585907_avTqSY6oLzOfKYJaQvFSyQ_210_2024-11.jpg,SAFE,None,8.11,4.87,3.23
lat phrao(ratchada-chok chai 4) (fixed),13.799138_100.585866_1vmx2nNhb9wLmFsxGBWtkg_210_2024-11.jpg,WARNING,OBSTACLE,21.6,21.6,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799140_100.586087_EXMa4D-ANpXs_ABxE5SE5g_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799182_100.585784_V9SRjvmkgxRZzFvY8wUJBQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799185_100.586010_GshVuOubLSbLJPfraNp9IA_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799228_100.585702_JxuE4zwjZNiu4fW6mIGqBw_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799231_100.585932_T7w6ZilAbhJUhENfXWaDHQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799274_100.585622_rgLt1_dNr5ZLEBioi15d5g_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799277_100.585855_bVj-AMNtAJP3RuYlveWI2Q_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799318_100.585541_xO9jDWUXS1HCvx3Ayme76w_210_2024-11.jpg,CRITICAL,SURFACE DAMAGE,46.66,4.99,41.67
lat phrao(ratchada-chok chai 4) (fixed),13.799324_100.585776_gBAZHwyd-k1NmjyCjb1L9Q_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799364_100.585459_kVpk4BuSvlViCkGAyMHUyQ_210_2024-11.jpg,SAFE,None,5.06,5.06,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799372_100.585697_YnGa0YsVOrlhonvDwYc04A_30_2024-11.jpg,ERROR (No Sidewalk),SURFACE DAMAGE,-1,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799410_100.585379_A-9PVJ9v-Nt72Jli-0oCRw_210_2024-11.jpg,WARNING,OBSTACLE,23.71,23.71,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799422_100.585618_vDPXfYLCGj5AxT-4EFUIvw_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799455_100.585298_TuCnvcZp9dAiSupRm83r4g_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799470_100.585538_01RKzBDLhqu_wV6KmPWCJw_30_2024-11.jpg,SAFE,None,0.69,0.69,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799500_100.585217_LI-S_V6J9jB2D3xg71wfxQ_210_2024-11.jpg,SAFE,None,3.08,3.08,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799520_100.585457_DEsSTPtdeZnAXBr5MKrIsg_30_2024-11.jpg,SAFE,None,2.04,2.04,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799545_100.585136_wvVS37FIaPTH-TrO6plfWQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799567_100.585375_xUajSgecjSJFsdrGp3_wZw_30_2024-11.jpg,SAFE,None,2.9,2.9,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799590_100.585055_ed3st50_7qo34e3l0U_Uww_210_2024-11.jpg,SAFE,None,0.66,0.66,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799612_100.585015_Zjrwuu9Rbw_LcypcGyeDgQ_209_2024-11.jpg,SAFE,None,5.29,5.29,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799614_100.585295_-uLWFDE1_n93-ririByzFw_30_2024-11.jpg,SAFE,None,3.88,3.88,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799656_100.584933_MY1GYwjQQBZ85X3-qhaBQw_209_2024-11.jpg,SAFE,None,0.24,0.24,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799660_100.585213_o4w-A1METwvOyu_wUEO67Q_30_2024-11.jpg,SAFE,None,1.99,1.99,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799702_100.584851_yRWgsmLNPKvztvXtcgHvqA_209_2024-11.jpg,SAFE,None,2.88,2.88,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799707_100.585131_pLHAUaDAoJxy-3iJFvpGZQ_30_2024-11.jpg,SAFE,None,2.51,2.51,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799746_100.584770_7JodnaGus3kVxPN6Sq6gDw_209_2024-11.jpg,SAFE,None,1.93,1.93,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799753_100.585049_-u4So93ZJEqRSbPb00BvhA_30_2024-11.jpg,SAFE,None,3.26,3.26,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799792_100.584689_u5Rwxz3_vk-kS36BmZD2ug_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799799_100.584967_ry68OOgXjJHw-oG_fspJ_A_30_2024-11.jpg,SAFE,None,5.76,5.76,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799837_100.584607_cXoWw9sgFDYNkRV4oZRHWw_209_2024-11.jpg,SAFE,None,10.69,10.69,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799844_100.584884_n_JALrDc3IixCx0easoo2w_30_2024-11.jpg,SAFE,None,9.44,9.44,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799882_100.584526_kVuWNFoW9VzBkLMKa3QpZQ_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799889_100.584801_q4lmnvbh9KDwTQGXiKpYkw_30_2024-11.jpg,SAFE,None,11.13,11.13,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799928_100.584445_RasSCDaAZVqHWMemr9Ef6A_210_2024-11.jpg,SAFE,None,3.27,3.27,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799957_100.584678_aM9_JljGtS8l72x8HzA2gA_30_2024-11.jpg,SAFE,None,4.23,4.23,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.799974_100.584365_eDmp3o443RoVBn6cC0SkXQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800002_100.584596_JbtDgcyy-O179mceJ8QcnQ_30_2024-11.jpg,SAFE,None,0.88,0.88,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800021_100.584284_DgOhORQ7sDKHhbQb_rUCZg_210_2024-11.jpg,SAFE,None,1.97,1.97,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800049_100.584514_ePwh_hRIRdnr61I89sD7JA_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800067_100.584203_tFBIxgnY8Dzsq-M_zjoYmQ_210_2024-11.jpg,SAFE,None,13.0,0.3,12.7
lat phrao(ratchada-chok chai 4) (fixed),13.800095_100.584432_T0ddU4Pb4yXrDB1Tvn4yeg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800137_100.584080_0tBWRO3ky6TXQgxutOkx2w_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800142_100.584350_mALppYkqQe-SFuDavE3ZOA_30_2024-11.jpg,SAFE,None,1.56,1.56,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800181_100.583999_sRgjs5r7bwnyChE7YK6v4w_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800211_100.584229_kqayAf2oTDkO4ZZfxZNzgg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800226_100.583917_5kVCvuquCX8EoeL3sVw5Yg_209_2024-11.jpg,SAFE,None,1.01,1.01,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800258_100.584147_joOfSLSqAPQ-RO-uj-iX_Q_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800271_100.583835_MGNCQQpUlH_xQWv7DSFh0w_209_2024-11.jpg,SAFE,None,0.93,0.93,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800305_100.584064_zFEpZZ5s5QNrsZ3auy3-Mw_30_2024-11.jpg,SAFE,None,1.4,1.4,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800317_100.583755_uGSGUn5yBy9SYZh5nk38RQ_209_2024-11.jpg,SAFE,None,2.0,2.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800352_100.583981_qISbMx-Owx6ZzAUVVWA6Xg_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800363_100.583674_qecbcSeaKae0EO2vYUxWjg_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800397_100.583900_MwJ_tdmSZEeU1l_eKbJ6TA_30_2024-11.jpg,SAFE,None,0.43,0.43,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800408_100.583594_NpuWpTNxYhNUc98RQLeWjw_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800443_100.583820_gMNWmHMdyO3n4EdHbRi91w_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800451_100.583516_q4Zz4c05uV9NN9BQRXeqcw_209_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800488_100.583739_4dTVbsrt1Kei3V6tWnsA4A_30_2024-11.jpg,SAFE,None,14.35,14.35,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800495_100.583440_2BXmybqrwSBk9d1hCQ84tQ_209_2024-11.jpg,WARNING,OBSTACLE,31.91,31.91,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800535_100.583653_fagKNFWKxW2w_l9lBHVyAg_30_2024-11.jpg,SAFE,None,16.84,16.84,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800553_100.583331_PZjMUqWihBecbGjZa73k3A_208_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800581_100.583568__poGeh9vO3eHITeMKPfeLg_30_2024-11.jpg,SAFE,None,5.87,5.87,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800607_100.583239_RzAw-EPER7ll99PcSFhnOA_209_2024-11.jpg,SAFE,None,2.23,2.23,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800626_100.583488_6UA8JX1l2FwshOnUwSx-0w_30_2024-11.jpg,SAFE,None,5.07,5.07,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800636_100.583195_6dAD2gSe1Objw2qhtklFUw_209_2024-11.jpg,SAFE,None,13.95,13.95,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800670_100.583408_btEdOnwqHEEaDJi4bMfBjA_31_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800685_100.583112_wkUMwEaZtf1O3LvRUVKvEQ_210_2024-11.jpg,CRITICAL,SURFACE DAMAGE,52.65,4.66,47.99
lat phrao(ratchada-chok chai 4) (fixed),13.800717_100.583325_W5OleoDLWC1sjbDP2-D-_A_30_2024-11.jpg,SAFE,None,0.35,0.35,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800731_100.583030_qgUiT4gV2hagvoMgk4DjOg_210_2024-11.jpg,SAFE,None,6.07,6.07,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800775_100.582946_OvekCtl8k25n4dypgfRUNA_210_2024-11.jpg,SAFE,None,5.24,5.24,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800788_100.583196_9oIb630xE_2hkB4YlhgQXg_30_2024-11.jpg,SAFE,None,0.95,0.95,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800819_100.582863__JfsuJXqlI7QWo-G4wgyUQ_210_2024-11.jpg,SAFE,None,2.71,2.71,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800835_100.583112_06JhTV3P_HaFREVCKHr3RQ_30_2024-11.jpg,SAFE,None,1.18,1.18,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800865_100.582781_uNHh16nYrh2xXAqmTeCqoA_210_2024-11.jpg,SAFE,None,18.56,17.92,0.64
lat phrao(ratchada-chok chai 4) (fixed),13.800880_100.583032_73HRn3oaQAVi_4KHn4Ueog_30_2024-11.jpg,SAFE,None,1.58,1.58,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800910_100.582697_yPaWNsqnrnM0mEnyKvqnIg_210_2024-11.jpg,SAFE,None,6.44,5.22,1.22
lat phrao(ratchada-chok chai 4) (fixed),13.800927_100.582950_QN6qkVW3idbd1KlHdzGkmA_30_2024-11.jpg,SAFE,None,4.85,4.85,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800954_100.582614_AquMojSHRFFTRv7QM7mcKw_210_2024-11.jpg,SAFE,None,13.81,6.27,7.54
lat phrao(ratchada-chok chai 4) (fixed),13.800971_100.582871_X9XM7iLBPhQ6DDyp0yZKVA_30_2024-11.jpg,SAFE,None,3.05,3.05,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.800999_100.582533_iDbgl_Ob5Kf103o6VXbC0g_210_2024-11.jpg,SAFE,None,1.72,1.72,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801036_100.582755_4-R7B-2paa2TU2pkb7OUFQ_30_2024-11.jpg,SAFE,None,5.87,5.87,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801044_100.582453_7uXPrNSdq6qHCrmu_xGYkQ_210_2024-11.jpg,SAFE,None,1.69,1.69,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801066_100.582413_W4fMpH5dxYitL1cHAkzkxw_210_2024-11.jpg,SAFE,None,13.62,13.62,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801080_100.582678_BO2Oyo_xAKYRH3iv-9a0FQ_30_2024-11.jpg,WARNING,OBSTACLE,23.86,23.86,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801111_100.582333_t0f46OztDG7_Wy0YFPx4nw_210_2024-11.jpg,SAFE,None,7.99,2.39,5.61
lat phrao(ratchada-chok chai 4) (fixed),13.801126_100.582597_Vt2g3xO2636RYFkxuswb_w_30_2024-11.jpg,SAFE,None,3.21,3.21,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801155_100.582254_RuxYZ7pxjx6q3Q_oLTXaaA_210_2024-11.jpg,SAFE,None,17.54,17.54,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801171_100.582519_FEUWViWcgqYXd8kV-qu_FQ_30_2024-11.jpg,WARNING,OBSTACLE,21.55,21.55,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801200_100.582175_bIWJhkhTAishw4aIX6lxKQ_210_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801216_100.582441_srjMPUrMCRX41LG6xi9TCw_30_2024-11.jpg,SAFE,None,13.56,13.56,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801247_100.582092_VNrMBQgrZ0sye0bR6EWrqQ_211_2024-11.jpg,SAFE,None,15.48,8.85,6.63
lat phrao(ratchada-chok chai 4) (fixed),13.801262_100.582363_fAavUvQWe3N-QtULxSUE4Q_30_2024-11.jpg,SAFE,None,14.13,14.13,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801294_100.582008_bKHRmHc8duK7laAn3RTckg_211_2024-11.jpg,SAFE,None,1.65,1.65,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801307_100.582285_vUg1vFGnEFYS4cCg58XK0Q_30_2024-11.jpg,SAFE,None,2.65,2.65,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801339_100.581925_jM7ccDhpcpEmbXYKnFMAtQ_211_2024-11.jpg,SAFE,None,8.15,8.15,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801354_100.582206_saJw7WVX2PDPNCehNcpTEA_30_2024-11.jpg,SAFE,None,0.57,0.57,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801384_100.581842_nlFDvNv_pGeqOS7Tek-x5A_211_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801403_100.582127_uEzVM087IRZJHcvEYPO_XQ_30_2024-11.jpg,SAFE,None,1.09,1.09,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801430_100.581761_O3J-wgbVezylWOCyTZZzDg_211_2024-11.jpg,SAFE,None,11.85,11.85,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801450_100.582046_SlEW3ZHxooW9Eggf08qXuQ_30_2024-11.jpg,SAFE,None,0.0,0.0,0.0
lat phrao(ratchada-chok chai 4) (fixed),13.801476_100.581680_S7R3lU5hfzZajMkKXFC5uA_211_2024-11.jpg,WARNING,OBSTACLE,32.58,32.58,0.0
